changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,changepoint_range,horizon,interval_width,rmse,mae,mape,smape,coverage,objective,regressor_count
0.05,1.0,multiplicative,0.9,30,0.8,0.018057987087380222,0.014038034257030556,3.5043576429374085e-05,3.504373163554306e-05,1.0,0.018057987087380222,11
0.05,1.0,multiplicative,0.9,30,0.9,0.018057987087380222,0.014038034257030556,3.5043576429374085e-05,3.504373163554306e-05,1.0,0.018057987087380222,11
0.05,1.0,multiplicative,0.9,30,0.95,0.018057987087380222,0.014038034257030556,3.5043576429374085e-05,3.504373163554306e-05,1.0,0.018057987087380222,11
0.1,1.0,multiplicative,0.8,30,0.8,0.01916490536203139,0.008647726856217256,2.216257747042105e-05,2.2163557621756168e-05,1.0,0.01916490536203139,11
0.1,1.0,multiplicative,0.8,30,0.9,0.01916490536203139,0.008647726856217256,2.216257747042105e-05,2.2163557621756168e-05,1.0,0.01916490536203139,11
0.1,1.0,multiplicative,0.8,30,0.95,0.01916490536203139,0.008647726856217256,2.216257747042105e-05,2.2163557621756168e-05,1.0,0.01916490536203139,11
0.05,10.0,multiplicative,0.8,30,0.8,0.02571761818586567,0.011825061466587765,2.9115561177588646e-05,2.9117523265139693e-05,1.0,0.02571761818586567,11
0.05,10.0,multiplicative,0.8,30,0.9,0.02571761818586567,0.011825061466587765,2.9115561177588646e-05,2.9117523265139693e-05,1.0,0.02571761818586567,11
0.05,10.0,multiplicative,0.8,30,0.95,0.02571761818586567,0.011825061466587765,2.9115561177588646e-05,2.9117523265139693e-05,1.0,0.02571761818586567,11
0.2,1.0,multiplicative,0.8,30,0.8,0.026315089740877727,0.02490506556934709,6.163024697964856e-05,6.163229963756581e-05,1.0,0.026315089740877727,11
0.2,1.0,multiplicative,0.8,30,0.9,0.026315089740877727,0.02490506556934709,6.163024697964856e-05,6.163229963756581e-05,1.0,0.026315089740877727,11
0.2,1.0,multiplicative,0.8,30,0.95,0.026315089740877727,0.02490506556934709,6.163024697964856e-05,6.163229963756581e-05,1.0,0.026315089740877727,11
0.05,5.0,additive,0.8,30,0.8,0.02659703620557499,0.0147692130768822,3.5729762837074734e-05,3.572769300629766e-05,1.0,0.02659703620557499,11
0.05,5.0,additive,0.8,30,0.9,0.02659703620557499,0.0147692130768822,3.5729762837074734e-05,3.572769300629766e-05,1.0,0.02659703620557499,11
0.05,5.0,additive,0.8,30,0.95,0.02659703620557499,0.0147692130768822,3.5729762837074734e-05,3.572769300629766e-05,1.0,0.02659703620557499,11
0.05,10.0,additive,0.8,30,0.8,0.028511256409653612,0.01263942229622709,3.158966987804679e-05,3.158756322581701e-05,1.0,0.028511256409653612,11
0.05,10.0,additive,0.8,30,0.9,0.028511256409653612,0.01263942229622709,3.158966987804679e-05,3.158756322581701e-05,1.0,0.028511256409653612,11
0.05,10.0,additive,0.8,30,0.95,0.028511256409653612,0.01263942229622709,3.158966987804679e-05,3.158756322581701e-05,1.0,0.028511256409653612,11
0.1,1.0,multiplicative,0.9,30,0.8,0.031149860163662616,0.028406372460138603,6.966139937122567e-05,6.965864337067988e-05,1.0,0.031149860163662616,11
0.1,1.0,multiplicative,0.9,30,0.9,0.031149860163662616,0.028406372460138603,6.966139937122567e-05,6.965864337067988e-05,1.0,0.031149860163662616,11
0.1,1.0,multiplicative,0.9,30,0.95,0.031149860163662616,0.028406372460138603,6.966139937122567e-05,6.965864337067988e-05,1.0,0.031149860163662616,11
0.1,10.0,multiplicative,0.9,30,0.8,0.03676556253321092,0.03395169413012316,8.396402117569032e-05,8.396002520445369e-05,1.0,0.03676556253321092,11
0.1,10.0,multiplicative,0.9,30,0.9,0.03676556253321092,0.03395169413012316,8.396402117569032e-05,8.396002520445369e-05,1.0,0.03676556253321092,11
0.1,10.0,multiplicative,0.9,30,0.95,0.03676556253321092,0.03395169413012316,8.396402117569032e-05,8.396002520445369e-05,1.0,0.03676556253321092,11
0.2,10.0,multiplicative,0.8,30,0.8,0.03770675217739324,0.0257217299663561,6.25900453940657e-05,6.259423977313198e-05,1.0,0.03770675217739324,11
0.2,10.0,multiplicative,0.8,30,0.9,0.03770675217739324,0.0257217299663561,6.25900453940657e-05,6.259423977313198e-05,1.0,0.03770675217739324,11
0.2,10.0,multiplicative,0.8,30,0.95,0.03770675217739324,0.0257217299663561,6.25900453940657e-05,6.259423977313198e-05,1.0,0.03770675217739324,11
0.1,5.0,additive,0.9,30,0.8,0.040752850238807,0.038873370499705594,9.813716833030171e-05,9.813371982746478e-05,1.0,0.040752850238807,11
0.1,5.0,additive,0.9,30,0.9,0.040752850238807,0.038873370499705594,9.813716833030171e-05,9.813371982746478e-05,1.0,0.040752850238807,11
0.1,5.0,additive,0.9,30,0.95,0.040752850238807,0.038873370499705594,9.813716833030171e-05,9.813371982746478e-05,1.0,0.040752850238807,11
0.05,5.0,multiplicative,0.9,30,0.8,0.043595640419007424,0.03211529874546955,7.888118740891868e-05,7.888680353452562e-05,1.0,0.043595640419007424,11
0.05,5.0,multiplicative,0.9,30,0.9,0.043595640419007424,0.03211529874546955,7.888118740891868e-05,7.888680353452562e-05,1.0,0.043595640419007424,11
0.05,5.0,multiplicative,0.9,30,0.95,0.043595640419007424,0.03211529874546955,7.888118740891868e-05,7.888680353452562e-05,1.0,0.043595640419007424,11
0.05,1.0,additive,0.8,30,0.8,0.04668577874257162,0.025450128089560545,6.583487114403064e-05,6.582814314781662e-05,1.0,0.04668577874257162,11
0.05,1.0,additive,0.8,30,0.9,0.04668577874257162,0.025450128089560545,6.583487114403064e-05,6.582814314781662e-05,1.0,0.04668577874257162,11
0.05,1.0,additive,0.8,30,0.95,0.04668577874257162,0.025450128089560545,6.583487114403064e-05,6.582814314781662e-05,1.0,0.04668577874257162,11
0.05,5.0,multiplicative,0.8,30,0.8,0.04958489980137207,0.02081486647087445,5.3009419551321405e-05,5.300260699220576e-05,1.0,0.04958489980137207,11
0.05,5.0,multiplicative,0.8,30,0.9,0.04958489980137207,0.02081486647087445,5.3009419551321405e-05,5.300260699220576e-05,1.0,0.04958489980137207,11
0.05,5.0,multiplicative,0.8,30,0.95,0.04958489980137207,0.02081486647087445,5.3009419551321405e-05,5.300260699220576e-05,1.0,0.04958489980137207,11
0.1,1.0,additive,0.9,30,0.8,0.05054501182589132,0.027987933909489962,6.888082668354937e-05,6.888850867056228e-05,1.0,0.05054501182589132,11
0.1,1.0,additive,0.9,30,0.9,0.05054501182589132,0.027987933909489962,6.888082668354937e-05,6.888850867056228e-05,1.0,0.05054501182589132,11
0.1,1.0,additive,0.9,30,0.95,0.05054501182589132,0.027987933909489962,6.888082668354937e-05,6.888850867056228e-05,1.0,0.05054501182589132,11
0.2,10.0,multiplicative,0.9,30,0.8,0.06999606852655174,0.06332567643970985,0.00015559943646310383,0.00015558517175612714,1.0,0.06999606852655174,11
0.2,10.0,multiplicative,0.9,30,0.9,0.06999606852655174,0.06332567643970985,0.00015559943646310383,0.00015558517175612714,1.0,0.06999606852655174,11
0.2,10.0,multiplicative,0.9,30,0.95,0.06999606852655174,0.06332567643970985,0.00015559943646310383,0.00015558517175612714,1.0,0.06999606852655174,11
0.1,10.0,additive,0.8,30,0.8,0.07258820733805782,0.04420106718874687,0.0001104392118484509,0.00011045523168803768,1.0,0.07258820733805782,11
0.1,10.0,additive,0.8,30,0.9,0.07258820733805782,0.04420106718874687,0.0001104392118484509,0.00011045523168803768,1.0,0.07258820733805782,11
0.1,10.0,additive,0.8,30,0.95,0.07258820733805782,0.04420106718874687,0.0001104392118484509,0.00011045523168803768,1.0,0.07258820733805782,11
0.05,1.0,additive,0.9,30,0.8,0.07473161088011121,0.0469366700301066,0.00011548964084732859,0.00011547291870958467,1.0,0.07473161088011121,11
0.05,1.0,additive,0.9,30,0.9,0.07473161088011121,0.0469366700301066,0.00011548964084732859,0.00011547291870958467,1.0,0.07473161088011121,11
0.05,1.0,additive,0.9,30,0.95,0.07473161088011121,0.0469366700301066,0.00011548964084732859,0.00011547291870958467,1.0,0.07473161088011121,11
0.2,5.0,additive,0.9,30,0.8,0.0784598083554254,0.07284536787758308,0.0001847161717541738,0.00018473612559269777,1.0,0.0784598083554254,11
0.2,5.0,additive,0.9,30,0.9,0.0784598083554254,0.07284536787758308,0.0001847161717541738,0.00018473612559269777,1.0,0.0784598083554254,11
0.2,5.0,additive,0.9,30,0.95,0.0784598083554254,0.07284536787758308,0.0001847161717541738,0.00018473612559269777,1.0,0.0784598083554254,11
0.1,5.0,multiplicative,0.8,30,0.8,0.10301098693866333,0.08185331525864778,0.00020835634886725793,0.00020836058011806818,1.0,0.10301098693866333,11
0.1,5.0,multiplicative,0.8,30,0.9,0.10301098693866333,0.08185331525864778,0.00020835634886725793,0.00020836058011806818,1.0,0.10301098693866333,11
0.1,5.0,multiplicative,0.8,30,0.95,0.10301098693866333,0.08185331525864778,0.00020835634886725793,0.00020836058011806818,1.0,0.10301098693866333,11
0.2,1.0,additive,0.9,30,0.8,0.11991226724997998,0.08237380263867067,0.0002067948500442491,0.00020683909417950003,0.9333333333333333,0.11991226724997998,11
0.2,1.0,additive,0.9,30,0.9,0.11991226724997998,0.08237380263867067,0.0002067948500442491,0.00020683909417950003,1.0,0.11991226724997998,11
0.2,1.0,additive,0.9,30,0.95,0.11991226724997998,0.08237380263867067,0.0002067948500442491,0.00020683909417950003,1.0,0.11991226724997998,11
0.05,10.0,multiplicative,0.9,30,0.8,0.12908969880426685,0.09137932446091289,0.00022123747268690274,0.0002212860148057677,1.0,0.12908969880426685,11
0.05,10.0,multiplicative,0.9,30,0.9,0.12908969880426685,0.09137932446091289,0.00022123747268690274,0.0002212860148057677,1.0,0.12908969880426685,11
0.05,10.0,multiplicative,0.9,30,0.95,0.12908969880426685,0.09137932446091289,0.00022123747268690274,0.0002212860148057677,1.0,0.12908969880426685,11
0.05,10.0,additive,0.9,30,0.8,0.13966042379312235,0.11704495701024105,0.00029549307488817435,0.00029555439786607777,1.0,0.13966042379312235,11
0.05,10.0,additive,0.9,30,0.9,0.13966042379312235,0.11704495701024105,0.00029549307488817435,0.00029555439786607777,1.0,0.13966042379312235,11
0.05,10.0,additive,0.9,30,0.95,0.13966042379312235,0.11704495701024105,0.00029549307488817435,0.00029555439786607777,1.0,0.13966042379312235,11
0.1,5.0,multiplicative,0.9,30,0.8,0.14801944737529832,0.11026940986091821,0.00026923035725253514,0.00026929459546475346,1.0,0.14801944737529832,11
0.1,5.0,multiplicative,0.9,30,0.9,0.14801944737529832,0.11026940986091821,0.00026923035725253514,0.00026929459546475346,1.0,0.14801944737529832,11
0.1,5.0,multiplicative,0.9,30,0.95,0.14801944737529832,0.11026940986091821,0.00026923035725253514,0.00026929459546475346,1.0,0.14801944737529832,11
