ds,yhat,yhat_lower,yhat_upper
2025-10-17,269.82667853668295,230.27611794943022,306.1169314028679
2025-10-18,312.04620312249585,271.94072563077816,352.496872040936
2025-10-19,302.4707200126101,265.72186464209574,340.9044744542683
2025-10-20,387.57559534554565,349.8860746294024,424.42042296761014
2025-10-21,308.0411096420504,270.9667866329996,346.9371724462975
2025-10-22,348.2866529300271,310.25561747234565,387.83048388724313
2025-10-23,281.5642542321843,242.09083431682154,323.00232320659075
2025-10-24,273.56889017532774,234.1802993875719,313.6418702247762
2025-10-25,277.39901849311184,239.58281462475574,316.3036925418191
2025-10-26,279.8485702251857,241.80638965194797,319.590885928865
2025-10-27,322.532528566405,283.8889097075997,360.65061750674596
2025-10-28,285.99825845671364,248.45111888783504,328.6409434104909
2025-10-29,308.36338373119156,266.64183135467675,345.0753828210899
2025-10-30,332.3815917914892,290.4736844746893,371.0690421414466
2025-10-31,282.52936937254754,242.29776649216058,320.78782117983087
2025-11-01,290.4512739005143,254.1307311178257,332.0887161421967
2025-11-02,298.0202607517429,257.7755407432196,336.0792886471622
2025-11-03,342.31318651951415,306.00615669951884,377.39790740579645
2025-11-04,352.7379425366428,313.97091022697526,391.6843766857048
2025-11-05,417.9952607796807,380.578994940075,455.37552629873267
2025-11-06,345.1486067206321,308.33216949528804,383.2656847215359
2025-11-07,342.77157570121744,305.9613614856977,383.15868903051273
2025-11-08,296.07083582973917,255.66830932176455,331.9702004812355
2025-11-09,307.5541246974312,269.5447669054424,346.5900986812998
2025-11-10,386.7111555894957,350.4397849660927,424.47567929575774
2025-11-11,324.9083287721228,285.90299009686356,364.1664224023573
2025-11-12,364.73416085498826,324.11294710121115,406.50660508986607
2025-11-13,334.5344260353671,291.5388581386198,371.88165864383586
2025-11-14,284.8579537064223,243.354025198086,322.4506465707721
2025-11-15,322.903029281362,281.9186103838692,361.70505053179374
2025-11-16,324.63941677787767,287.88151734357274,361.28983862930454
2025-11-17,407.49465879700307,369.3568872710412,445.62027265442237
2025-11-18,387.2127548496575,345.2317529933244,425.19915686855563
2025-11-19,387.1269044247976,351.1790336761703,426.1877320672049
2025-11-20,401.6990842144479,363.80722297089744,439.50353244694804
2025-11-21,452.6579165120115,412.53407857092094,487.4600967504966
2025-11-22,428.3373324914682,389.31073645496537,464.3647643133963
2025-11-23,346.8785580817828,306.12365704237016,384.14930005808714
2025-11-24,359.2665420380909,322.04806273064736,398.1493275761005
2025-11-25,383.4914495956947,344.51771326242346,420.99351243053667
2025-11-26,404.5797638661243,363.65538100819407,439.6656338749703
2025-11-27,360.34196698782915,319.2620348389007,400.2668486462549
2025-11-28,395.07078968913606,356.96071345614007,432.8551980242307
2025-11-29,341.7445115946915,300.83966897268226,380.651517306256
2025-11-30,368.2469039094095,328.5806446955191,408.83783818042406
2025-12-01,346.4282462781797,308.6408078529897,385.19364380109215
2025-12-02,361.2927707031978,323.37380478291345,401.7136574874703
2025-12-03,394.97650453399086,359.2908488753273,432.5463579700602
2025-12-04,418.04541379924603,377.0169992309217,459.315405877502
2025-12-05,418.42796739611646,379.5435707038647,456.23191077101774
2025-12-06,414.540037941782,378.98428773095725,455.9295227373083
2025-12-07,404.79617757366975,365.45279764679464,439.9452287763483
2025-12-08,420.37838430433646,382.38604153796985,458.32167645929115
2025-12-09,366.701930434172,328.02378324676334,407.88536376125495
2025-12-10,403.19504185699856,364.2872819151676,439.8264035703354
2025-12-11,469.9891048603218,431.43847721846043,507.9984104328152
2025-12-12,393.9088828984084,353.9118599007377,432.74440691481783
2025-12-13,396.7517978942755,359.00108861259577,434.3419395888033
2025-12-14,403.85409754639045,362.27656557505196,441.9957678969535
2025-12-15,349.0801376600273,309.9915093793874,386.2600811868111
2025-12-16,374.71330890460075,338.7447844657002,413.68586413683033
2025-12-17,361.67909906354066,325.8516421752033,404.30627527322014
2025-12-18,472.01167844968535,431.0379848229666,509.65673908574576
2025-12-19,491.31573757903993,450.6067993190316,528.6957252396514
2025-12-20,465.34174962036246,425.6245494500142,507.64603340492175
2025-12-21,499.42926197187023,461.1737263012233,535.4349287604954
2025-12-22,509.2490100082143,472.65252009168387,543.8331514716212
2025-12-23,463.909738335511,423.27495226386907,501.6033810605388
2025-12-24,423.17449513821833,382.58595477095133,459.47308124310615
2025-12-25,522.8336364439863,481.14876253569133,560.290927905299
2025-12-26,435.6787439234648,395.34990487363217,473.71683161411596
2025-12-27,443.7559556011224,406.34341390449214,483.12221402165903
2025-12-28,428.6080020392071,389.08011272098145,467.47055980600356
2025-12-29,488.9194217521096,448.92410785066136,527.5028892582781
2025-12-30,445.68862304801974,406.41499284639013,480.29127705454454
2025-12-31,426.09116269617886,388.1334386594109,465.00817505634086
2026-01-01,459.568489222863,418.2945740652113,499.3871650264312
2026-01-02,470.26397265131493,429.9684276169146,511.45306295325526
2026-01-03,496.043016045375,457.62985918557223,536.3635795634739
2026-01-04,497.4911279055857,458.6907534369394,535.3084200460835
2026-01-05,489.6443507752788,450.0237598659067,528.9535598646662
2026-01-06,473.54598690694064,437.8193429943516,511.4758119172112
2026-01-07,491.32724993290844,453.3634112259222,526.0935924726563
2026-01-08,491.4748668568326,454.411210756176,529.895833095516
2026-01-09,481.70013150106115,445.57089165467056,521.566245389687
2026-01-10,508.0643219598393,468.0538250641671,549.0098027743953
2026-01-11,509.50593200318843,471.9712987372976,547.688299448515
2026-01-12,501.4289906621108,463.6068293835473,541.7369634678676
2026-01-13,484.90412320996603,446.57900775448377,527.3492650306147
2026-01-14,503.0716331576885,464.3611904824005,539.541486325889
2026-01-15,503.18279874328204,461.668732585221,540.5280837826988
2026-01-16,493.13629035072466,453.1335779694954,531.8413101260684
2026-01-17,520.085627874234,483.5600779836399,560.384575886532
2026-01-18,521.5207361007858,484.79127175893507,562.0341280379544
2026-01-19,513.2136305489428,473.47477422548826,553.8474277414895
2026-01-20,496.26225951295606,458.58680743938663,534.5188307464934
2026-01-21,514.8160163824231,475.6257653614101,552.7984089631893
2026-01-22,514.8907306296746,476.1907982595809,557.571952435142
2026-01-23,504.57244920047197,467.32000850868195,546.429154577744
2026-01-24,532.1069337886983,490.3779131015335,572.349663995061
2026-01-25,533.5355401983885,495.83785379945357,576.6646838330639
2026-01-26,524.9982704357578,484.8134687021329,562.9357180621745
2026-01-27,507.6203958160181,468.24451869076245,546.1402570396027
2026-01-28,526.5603996071243,489.9798099853222,565.59211980874
2026-01-29,526.5986625161277,485.28411154062974,565.154740235261
2026-01-30,516.0086080502205,477.6543917599158,557.4498693987204
2026-01-31,544.1282397031357,505.41960987584775,585.9665234081276
2026-02-01,545.2241143595595,505.2325076795484,584.3489581801598
